epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,291410,0.52935,1.01939,0.42657,0.83088,0.95859,0.76096,0.80079,0.77065,0.9433,0.75475,0.79372,0.69418,0.37091,0.72821,0.25863,0.78705,0.0081388,0.0081388,0.0081388
96,294773,0.52991,1.02286,0.4279,0.83142,0.9573,0.76105,0.80076,0.77079,0.94332,0.75478,0.79372,0.69444,0.37046,0.7275,0.25852,0.78696,0.008119,0.008119,0.008119
97,298010,0.5294,1.02354,0.42368,0.83103,0.95656,0.76103,0.80076,0.7708,0.94159,0.75509,0.79375,0.69446,0.36995,0.72688,0.25811,0.78689,0.0080992,0.0080992,0.0080992
98,301387,0.52752,1.01738,0.42471,0.83059,0.95575,0.76155,0.80102,0.7707,0.94187,0.7548,0.79351,0.69442,0.36994,0.72631,0.2577,0.78684,0.0080794,0.0080794,0.0080794
99,304851,0.52875,1.02258,0.42585,0.83095,0.95773,0.76133,0.80098,0.77087,0.94106,0.75514,0.79375,0.6946,0.36933,0.72562,0.25749,0.78674,0.0080596,0.0080596,0.0080596
100,308448,0.52567,1.01183,0.42383,0.83055,0.95692,0.76138,0.80101,0.77095,0.94011,0.7555,0.79368,0.69443,0.36888,0.72509,0.25716,0.78668,0.0080398,0.0080398,0.0080398
101,311965,0.52866,1.02154,0.4264,0.8308,0.95669,0.76163,0.80135,0.77131,0.9395,0.75544,0.79388,0.69453,0.36844,0.72428,0.25687,0.78665,0.00802,0.00802,0.00802
102,315518,0.52909,1.02018,0.42639,0.83012,0.95781,0.76148,0.80146,0.77142,0.94109,0.75546,0.79406,0.69462,0.36818,0.7237,0.25654,0.78655,0.0080002,0.0080002,0.0080002
103,319062,0.52619,1.01522,0.42293,0.83053,0.95678,0.76165,0.80147,0.77154,0.9411,0.75557,0.79411,0.69459,0.36762,0.72326,0.25601,0.78647,0.0079804,0.0079804,0.0079804
104,322687,0.52639,1.0157,0.42369,0.82958,0.95523,0.76191,0.80163,0.77168,0.93905,0.75592,0.79417,0.69448,0.36718,0.7231,0.2557,0.78642,0.0079606,0.0079606,0.0079606
105,326198,0.52495,1.01348,0.42121,0.83053,0.95476,0.76197,0.80183,0.77202,0.9393,0.75589,0.79464,0.69512,0.36651,0.72198,0.2552,0.7863,0.0079408,0.0079408,0.0079408
106,329977,0.52351,1.01156,0.42013,0.8297,0.95471,0.76219,0.80209,0.77238,0.9382,0.75598,0.7947,0.69542,0.36624,0.72134,0.25509,0.78629,0.007921,0.007921,0.007921
107,333146,0.52286,1.00887,0.41891,0.82998,0.95591,0.76223,0.80217,0.77254,0.93958,0.75586,0.79473,0.69531,0.36581,0.72092,0.25482,0.7862,0.0079012,0.0079012,0.0079012
108,336634,0.52531,1.01182,0.42087,0.83044,0.95565,0.76239,0.80227,0.77233,0.93886,0.75621,0.79475,0.69547,0.36562,0.72027,0.25441,0.78619,0.0078814,0.0078814,0.0078814
109,340100,0.52572,1.01627,0.4196,0.82923,0.95596,0.76246,0.80232,0.77238,0.93831,0.75646,0.79484,0.69554,0.3656,0.71975,0.25403,0.7862,0.0078616,0.0078616,0.0078616
110,343347,0.5252,1.01558,0.42181,0.83011,0.956,0.76269,0.80255,0.77261,0.93813,0.75659,0.79513,0.69596,0.36523,0.71896,0.2534,0.78611,0.0078418,0.0078418,0.0078418
111,346695,0.52444,1.0193,0.42257,0.82941,0.95561,0.76283,0.80277,0.7729,0.93886,0.75639,0.79498,0.69591,0.36466,0.71843,0.2529,0.78605,0.007822,0.007822,0.007822
