epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
262,177009,0.44432,0.90368,0.35143,0.81195,0.93674,0.77807,0.81842,0.78732,0.91246,0.76814,0.80767,0.70819,0.30465,0.62443,0.21229,0.77777,0.0048322,0.0048322,0.0048322
263,177697,0.44231,0.90564,0.35043,0.81261,0.93655,0.77813,0.81845,0.78749,0.91237,0.76817,0.80787,0.70847,0.30433,0.62415,0.21214,0.77775,0.0048124,0.0048124,0.0048124
264,178374,0.44265,0.90428,0.34934,0.81228,0.93682,0.77822,0.81858,0.78783,0.91353,0.76773,0.80819,0.70851,0.30439,0.62373,0.21209,0.77776,0.0047926,0.0047926,0.0047926
265,179048,0.44198,0.90679,0.34914,0.8118,0.9379,0.77814,0.81875,0.7879,0.91362,0.76785,0.80827,0.70831,0.30401,0.62345,0.21196,0.77772,0.0047728,0.0047728,0.0047728
266,179728,0.44152,0.90457,0.34917,0.81179,0.93849,0.77826,0.8187,0.78779,0.91312,0.76776,0.80821,0.70858,0.30382,0.62311,0.21164,0.77767,0.004753,0.004753,0.004753
267,180417,0.44035,0.89684,0.34687,0.81196,0.93869,0.77807,0.81879,0.78797,0.91396,0.76766,0.8085,0.70886,0.30372,0.62268,0.21169,0.77762,0.0047332,0.0047332,0.0047332
268,181097,0.44228,0.90565,0.34807,0.81222,0.93816,0.7779,0.81868,0.78804,0.91387,0.7677,0.80853,0.70888,0.30363,0.62244,0.2116,0.7776,0.0047134,0.0047134,0.0047134
269,181826,0.44476,0.90915,0.35048,0.81246,0.93885,0.77789,0.81874,0.788,0.91401,0.76792,0.80871,0.70903,0.30349,0.62193,0.21133,0.77759,0.0046936,0.0046936,0.0046936
270,182507,0.44084,0.90281,0.3484,0.81164,0.93829,0.77799,0.81875,0.788,0.91455,0.76796,0.80873,0.70891,0.30341,0.62139,0.21127,0.77756,0.0046738,0.0046738,0.0046738
271,183181,0.44157,0.90566,0.34827,0.81247,0.9389,0.77813,0.81868,0.78776,0.91459,0.76803,0.80846,0.70873,0.30328,0.62108,0.21128,0.77755,0.004654,0.004654,0.004654
272,183879,0.44093,0.90475,0.34771,0.81199,0.93972,0.77804,0.81863,0.78756,0.91489,0.76801,0.8084,0.70861,0.30284,0.62066,0.21131,0.7775,0.0046342,0.0046342,0.0046342
273,184553,0.44206,0.90545,0.34871,0.81241,0.93983,0.77798,0.81866,0.78753,0.91509,0.76797,0.80834,0.70868,0.30283,0.6205,0.21097,0.77752,0.0046144,0.0046144,0.0046144
274,185239,0.43865,0.90094,0.3474,0.81209,0.93975,0.77845,0.81909,0.78786,0.91475,0.76807,0.80852,0.70894,0.3027,0.62014,0.21072,0.77747,0.0045946,0.0045946,0.0045946
275,185908,0.44187,0.90609,0.34924,0.81203,0.93909,0.77838,0.81902,0.78784,0.91403,0.76838,0.80856,0.70887,0.30269,0.61976,0.21098,0.77748,0.0045748,0.0045748,0.0045748
276,186585,0.44095,0.9027,0.34837,0.81139,0.94004,0.77825,0.81946,0.78814,0.91481,0.76838,0.80888,0.7091,0.30237,0.61929,0.21085,0.77746,0.004555,0.004555,0.004555
277,187255,0.4389,0.89571,0.34537,0.8116,0.93985,0.77829,0.81964,0.7881,0.91487,0.7684,0.8088,0.70904,0.30248,0.61901,0.21076,0.77748,0.0045352,0.0045352,0.0045352
278,187939,0.44068,0.90325,0.34932,0.81169,0.93947,0.77837,0.81953,0.78813,0.91446,0.7685,0.80876,0.70892,0.30216,0.61868,0.21055,0.77747,0.0045154,0.0045154,0.0045154
279,188622,0.44084,0.90541,0.34675,0.81194,0.93945,0.77814,0.81948,0.7883,0.91472,0.76847,0.80899,0.70902,0.30203,0.61863,0.2104,0.77747,0.0044956,0.0044956,0.0044956
280,189296,0.43807,0.89742,0.34583,0.81233,0.94036,0.77812,0.81967,0.78838,0.91559,0.76812,0.80894,0.70927,0.30173,0.61807,0.21028,0.77743,0.0044758,0.0044758,0.0044758
281,189978,0.43812,0.89764,0.34644,0.81105,0.93974,0.77823,0.81963,0.7884,0.91607,0.76775,0.80888,0.70901,0.30181,0.61823,0.21037,0.77742,0.004456,0.004456,0.004456
282,190663,0.43967,0.90117,0.34675,0.81176,0.93985,0.77834,0.81983,0.78853,0.91538,0.76797,0.80894,0.70909,0.3016,0.6181,0.21011,0.7774,0.0044362,0.0044362,0.0044362
283,191360,0.43811,0.90031,0.3454,0.81141,0.93894,0.77863,0.82008,0.78874,0.91523,0.7678,0.80882,0.7093,0.30116,0.61767,0.20993,0.77733,0.0044164,0.0044164,0.0044164
284,192035,0.43769,0.89844,0.34606,0.81169,0.93868,0.7787,0.82012,0.78892,0.91418,0.76821,0.80885,0.70939,0.30087,0.61753,0.20963,0.7773,0.0043966,0.0043966,0.0043966
285,192724,0.43663,0.90081,0.34247,0.81114,0.93889,0.77866,0.82016,0.7891,0.91505,0.76804,0.80923,0.70949,0.30031,0.61734,0.2093,0.77725,0.0043768,0.0043768,0.0043768
286,193398,0.43441,0.88912,0.34109,0.81158,0.93859,0.77889,0.82004,0.78911,0.91472,0.76832,0.8091,0.70969,0.29992,0.61701,0.20905,0.77723,0.004357,0.004357,0.004357
287,194075,0.43761,0.90094,0.3469,0.81158,0.93919,0.77876,0.82019,0.78917,0.91448,0.76864,0.80932,0.70984,0.29973,0.6165,0.20875,0.77719,0.0043372,0.0043372,0.0043372
288,194765,0.4366,0.89785,0.34335,0.8111,0.93905,0.77885,0.82004,0.78898,0.91467,0.7683,0.80917,0.70941,0.29961,0.61622,0.20841,0.77718,0.0043174,0.0043174,0.0043174
289,195451,0.43675,0.89884,0.34298,0.81173,0.93908,0.77885,0.82001,0.78882,0.91529,0.76812,0.8091,0.70942,0.29984,0.61597,0.20849,0.77716,0.0042976,0.0042976,0.0042976
290,196149,0.43827,0.9032,0.345,0.8107,0.93927,0.77864,0.8198,0.78875,0.91514,0.76794,0.80899,0.70915,0.29964,0.61559,0.20851,0.7771,0.0042778,0.0042778,0.0042778
291,196841,0.43323,0.89359,0.33986,0.8109,0.93912,0.77866,0.81985,0.78868,0.91472,0.76804,0.80893,0.7092,0.29946,0.61544,0.20842,0.77705,0.004258,0.004258,0.004258
292,197538,0.43366,0.88906,0.34117,0.81075,0.93905,0.77866,0.81963,0.7884,0.91454,0.76823,0.80879,0.70903,0.29886,0.61501,0.20778,0.77704,0.0042382,0.0042382,0.0042382
293,198221,0.43709,0.89855,0.34286,0.81147,0.93926,0.77874,0.81953,0.78846,0.91463,0.76837,0.80883,0.70913,0.29846,0.61467,0.20771,0.777,0.0042184,0.0042184,0.0042184
294,198902,0.43402,0.89289,0.34165,0.81057,0.93858,0.7792,0.81993,0.78867,0.91407,0.76836,0.80882,0.70945,0.2985,0.61429,0.2077,0.77697,0.0041986,0.0041986,0.0041986
295,199596,0.43601,0.89847,0.34201,0.81074,0.93808,0.77911,0.81993,0.78878,0.91409,0.76856,0.80893,0.70972,0.29809,0.61397,0.20753,0.7769,0.0041788,0.0041788,0.0041788
296,200283,0.43325,0.89053,0.3397,0.81086,0.93886,0.77919,0.8199,0.78884,0.91517,0.7686,0.80919,0.70979,0.29819,0.61371,0.20773,0.77686,0.004159,0.004159,0.004159
297,200964,0.43369,0.8918,0.33964,0.81058,0.93901,0.77928,0.82023,0.78904,0.91442,0.76855,0.80925,0.71001,0.29816,0.61319,0.20738,0.77682,0.0041392,0.0041392,0.0041392
298,201641,0.43346,0.89366,0.34101,0.81014,0.93869,0.7795,0.82026,0.78913,0.91436,0.76863,0.80923,0.70991,0.29803,0.61321,0.20739,0.77684,0.0041194,0.0041194,0.0041194
299,202344,0.43311,0.89671,0.34076,0.81093,0.93865,0.77969,0.82062,0.78949,0.91504,0.76882,0.80958,0.71029,0.29779,0.61293,0.20721,0.77674,0.0040996,0.0040996,0.0040996
300,203024,0.43272,0.89169,0.34111,0.81118,0.93894,0.77946,0.82064,0.78954,0.91517,0.76894,0.80979,0.71071,0.29736,0.61257,0.20702,0.77669,0.0040798,0.0040798,0.0040798
301,203712,0.43237,0.88916,0.33886,0.8102,0.9394,0.77967,0.82087,0.78969,0.91523,0.76892,0.8098,0.71042,0.29732,0.61204,0.2069,0.77668,0.00406,0.00406,0.00406
302,204395,0.43409,0.89632,0.34188,0.81036,0.93943,0.77974,0.82096,0.78978,0.91563,0.76885,0.80985,0.7105,0.29714,0.61173,0.20689,0.77658,0.0040402,0.0040402,0.0040402
303,205097,0.43044,0.88673,0.33657,0.80977,0.93901,0.77987,0.82091,0.78983,0.91492,0.76923,0.81026,0.71063,0.29672,0.61126,0.20662,0.77662,0.0040204,0.0040204,0.0040204
304,205781,0.43049,0.89013,0.33655,0.81014,0.93937,0.77964,0.82112,0.78997,0.91474,0.76946,0.81006,0.71047,0.29649,0.61109,0.20632,0.77659,0.0040006,0.0040006,0.0040006
305,206476,0.43243,0.89173,0.33976,0.8104,0.93968,0.77966,0.82132,0.79015,0.91549,0.7692,0.81018,0.71059,0.29601,0.6109,0.20597,0.77655,0.0039808,0.0039808,0.0039808
306,207162,0.42881,0.88186,0.33691,0.81014,0.93887,0.77961,0.82138,0.79027,0.91568,0.76918,0.8104,0.71057,0.29593,0.61094,0.20591,0.77655,0.003961,0.003961,0.003961
307,207852,0.42969,0.88567,0.3383,0.81069,0.93904,0.77955,0.82186,0.79073,0.91492,0.76941,0.81077,0.7111,0.29566,0.61049,0.20585,0.77651,0.0039412,0.0039412,0.0039412
308,208534,0.4298,0.8836,0.33668,0.81006,0.93889,0.77982,0.82199,0.79083,0.91441,0.76926,0.81088,0.7113,0.29556,0.61001,0.20557,0.77648,0.0039214,0.0039214,0.0039214
309,209230,0.42729,0.88291,0.33394,0.80945,0.93931,0.77985,0.82195,0.79102,0.91406,0.76951,0.811,0.71151,0.29555,0.60994,0.20576,0.77651,0.0039016,0.0039016,0.0039016
310,209927,0.42955,0.88313,0.33614,0.81004,0.93938,0.7798,0.82201,0.79094,0.9147,0.76936,0.81114,0.71152,0.29538,0.60932,0.20564,0.77648,0.0038818,0.0038818,0.0038818
311,210607,0.42923,0.88593,0.33596,0.80985,0.9392,0.77975,0.8221,0.79095,0.91531,0.76912,0.81111,0.71146,0.29525,0.60912,0.20571,0.77643,0.003862,0.003862,0.003862
312,211301,0.42655,0.87561,0.33517,0.80884,0.93925,0.77987,0.82213,0.791,0.91603,0.76911,0.81128,0.71148,0.2952,0.60838,0.20554,0.77643,0.0038422,0.0038422,0.0038422
313,211977,0.43057,0.8869,0.33794,0.80961,0.93925,0.78004,0.8223,0.79117,0.91537,0.76925,0.81137,0.71177,0.29496,0.60792,0.20521,0.7764,0.0038224,0.0038224,0.0038224
314,212677,0.42929,0.88767,0.33485,0.80999,0.93947,0.77996,0.82259,0.7913,0.91516,0.76942,0.81172,0.71224,0.29469,0.60777,0.20509,0.77634,0.0038026,0.0038026,0.0038026
315,213349,0.42678,0.87946,0.33384,0.8095,0.93949,0.78009,0.82263,0.79139,0.91526,0.76941,0.81184,0.71252,0.29447,0.6074,0.20481,0.77628,0.0037828,0.0037828,0.0037828
316,214044,0.42836,0.88415,0.33495,0.80981,0.93917,0.78019,0.82267,0.79138,0.91562,0.76951,0.81204,0.71269,0.29409,0.60629,0.20478,0.77621,0.003763,0.003763,0.003763
317,214729,0.42614,0.88024,0.3332,0.80966,0.93915,0.78024,0.82281,0.79141,0.91575,0.76963,0.81201,0.71275,0.29384,0.60588,0.20476,0.77618,0.0037432,0.0037432,0.0037432
318,215411,0.42851,0.88321,0.33432,0.80998,0.93824,0.78042,0.82274,0.79147,0.91532,0.7695,0.81179,0.71273,0.29379,0.60547,0.20458,0.7762,0.0037234,0.0037234,0.0037234
319,216105,0.42531,0.87686,0.333,0.80879,0.93852,0.78055,0.82271,0.79152,0.91523,0.76946,0.8117,0.7127,0.29356,0.6054,0.20439,0.77613,0.0037036,0.0037036,0.0037036
320,216780,0.42629,0.88219,0.33307,0.80982,0.93848,0.78048,0.82279,0.79153,0.91477,0.76956,0.81157,0.71262,0.2935,0.6052,0.20424,0.7761,0.0036838,0.0036838,0.0036838
321,217466,0.42826,0.8877,0.33354,0.80966,0.93794,0.78068,0.82274,0.79151,0.91527,0.76956,0.81166,0.71258,0.29332,0.60476,0.20414,0.77605,0.003664,0.003664,0.003664
322,218147,0.42524,0.88147,0.33165,0.80921,0.93735,0.78077,0.82279,0.79141,0.9146,0.7698,0.81189,0.71264,0.29318,0.60499,0.20413,0.77605,0.0036442,0.0036442,0.0036442
323,218849,0.42549,0.88087,0.33192,0.80903,0.93807,0.78068,0.82291,0.7917,0.9146,0.76999,0.81178,0.71276,0.29285,0.60466,0.20388,0.77602,0.0036244,0.0036244,0.0036244
324,219531,0.42423,0.87794,0.3318,0.80958,0.93803,0.78076,0.82299,0.79161,0.91488,0.76991,0.81168,0.7126,0.2927,0.60432,0.20366,0.77602,0.0036046,0.0036046,0.0036046
325,220233,0.42323,0.87571,0.32899,0.80907,0.93883,0.78082,0.82313,0.79172,0.91472,0.76986,0.81151,0.71254,0.29264,0.60393,0.20332,0.77603,0.0035848,0.0035848,0.0035848
326,220925,0.42267,0.86928,0.33058,0.80828,0.93923,0.78062,0.82321,0.79176,0.91525,0.76969,0.81156,0.71237,0.29321,0.60372,0.20356,0.77604,0.003565,0.003565,0.003565
327,221642,0.42204,0.87337,0.33026,0.80892,0.93991,0.78068,0.8234,0.79186,0.91516,0.76973,0.81155,0.71243,0.29305,0.60363,0.20354,0.77601,0.0035452,0.0035452,0.0035452
328,222319,0.42292,0.87141,0.33086,0.80897,0.93954,0.78098,0.82344,0.79194,0.91484,0.76968,0.8115,0.71241,0.29274,0.60312,0.20351,0.77598,0.0035254,0.0035254,0.0035254
329,223028,0.42458,0.87754,0.33179,0.80898,0.93992,0.78088,0.82336,0.79193,0.91534,0.76944,0.81162,0.71261,0.29233,0.60203,0.20316,0.77589,0.0035056,0.0035056,0.0035056
330,223717,0.42437,0.87965,0.33084,0.80948,0.94031,0.78069,0.82342,0.79201,0.91501,0.76993,0.81202,0.71281,0.29172,0.60167,0.20309,0.77583,0.0034858,0.0034858,0.0034858
331,224408,0.42231,0.87726,0.32907,0.80873,0.94047,0.78085,0.8236,0.79229,0.91477,0.76982,0.81192,0.71287,0.29131,0.60131,0.20303,0.77577,0.003466,0.003466,0.003466
332,225105,0.42237,0.87742,0.32897,0.80868,0.94011,0.781,0.82385,0.79248,0.91461,0.76999,0.81236,0.71317,0.29124,0.60039,0.20278,0.77575,0.0034462,0.0034462,0.0034462
333,225787,0.4219,0.87518,0.32789,0.80892,0.94054,0.78095,0.82396,0.79269,0.9152,0.76969,0.81245,0.71333,0.29091,0.60022,0.20254,0.77568,0.0034264,0.0034264,0.0034264
334,226489,0.41976,0.87258,0.32741,0.80844,0.94024,0.78113,0.82401,0.79274,0.91519,0.76993,0.81267,0.71338,0.29056,0.59992,0.20234,0.77561,0.0034066,0.0034066,0.0034066
335,227175,0.42199,0.87561,0.32856,0.80871,0.94015,0.78137,0.8242,0.79289,0.91499,0.77023,0.81277,0.71312,0.29009,0.59973,0.20195,0.77558,0.0033868,0.0033868,0.0033868
336,227887,0.42227,0.87657,0.32943,0.80851,0.93896,0.78169,0.82442,0.79299,0.91439,0.7702,0.81292,0.71347,0.2896,0.59884,0.20183,0.77557,0.003367,0.003367,0.003367
337,228565,0.42173,0.87188,0.32862,0.80853,0.93985,0.78155,0.82448,0.79298,0.91456,0.77026,0.8128,0.71356,0.28939,0.59867,0.20189,0.77553,0.0033472,0.0033472,0.0033472
338,229249,0.41913,0.86965,0.32685,0.80839,0.93942,0.78162,0.82463,0.79314,0.91419,0.77018,0.81264,0.71348,0.28914,0.59848,0.20181,0.77548,0.0033274,0.0033274,0.0033274
339,229937,0.4191,0.86836,0.32649,0.80858,0.93965,0.78144,0.82439,0.79298,0.91414,0.77022,0.8125,0.71322,0.28906,0.59832,0.20163,0.77545,0.0033076,0.0033076,0.0033076
340,230632,0.41732,0.86771,0.32645,0.80767,0.93927,0.78157,0.82461,0.79304,0.91465,0.76992,0.81227,0.71347,0.2888,0.598,0.2016,0.77541,0.0032878,0.0032878,0.0032878
341,231331,0.41764,0.86549,0.32493,0.80785,0.9389,0.78155,0.8247,0.79322,0.91536,0.76954,0.81239,0.71348,0.28875,0.59797,0.20161,0.77542,0.003268,0.003268,0.003268
342,232026,0.41598,0.86005,0.32454,0.80836,0.93926,0.78155,0.8247,0.79335,0.9147,0.77003,0.8125,0.71383,0.2883,0.59757,0.20122,0.77539,0.0032482,0.0032482,0.0032482
343,232822,0.41894,0.87195,0.32614,0.80799,0.93915,0.78162,0.82477,0.79346,0.91562,0.76999,0.8128,0.71406,0.2882,0.59702,0.20086,0.77534,0.0032284,0.0032284,0.0032284
344,233507,0.41563,0.86454,0.3231,0.80785,0.93971,0.78171,0.82478,0.79337,0.91487,0.77007,0.8127,0.71397,0.28813,0.59657,0.2007,0.77532,0.0032086,0.0032086,0.0032086
345,234199,0.41778,0.86711,0.32509,0.80781,0.93992,0.78163,0.82489,0.79333,0.91446,0.77036,0.81287,0.71417,0.28812,0.59674,0.20081,0.77533,0.0031888,0.0031888,0.0031888
346,234880,0.41557,0.86279,0.32339,0.80753,0.93972,0.78179,0.82493,0.79347,0.91479,0.77038,0.81303,0.71431,0.28794,0.59628,0.20098,0.77533,0.003169,0.003169,0.003169
347,235572,0.41466,0.86096,0.3218,0.80767,0.94008,0.78192,0.82509,0.79362,0.91565,0.77016,0.81325,0.71468,0.28786,0.5957,0.20058,0.77535,0.0031492,0.0031492,0.0031492
348,236267,0.41746,0.86859,0.32572,0.80756,0.94048,0.7818,0.8252,0.79366,0.91573,0.77009,0.81321,0.71462,0.28771,0.59528,0.20056,0.77532,0.0031294,0.0031294,0.0031294
349,236961,0.41709,0.86614,0.32476,0.80763,0.93998,0.78192,0.82519,0.79357,0.9155,0.77012,0.81315,0.71461,0.28759,0.59497,0.20026,0.77524,0.0031096,0.0031096,0.0031096
350,237664,0.41708,0.86532,0.32425,0.80735,0.94003,0.78198,0.82522,0.79373,0.91611,0.77004,0.81331,0.71472,0.28731,0.59462,0.20011,0.77517,0.0030898,0.0030898,0.0030898
351,238341,0.41514,0.86212,0.32217,0.80785,0.93973,0.782,0.82541,0.79395,0.91631,0.77002,0.8135,0.71456,0.28698,0.59441,0.19986,0.77518,0.00307,0.00307,0.00307
352,239043,0.41428,0.85997,0.32212,0.80698,0.93924,0.782,0.82543,0.79407,0.91623,0.77006,0.81356,0.71455,0.28695,0.59421,0.19982,0.77516,0.0030502,0.0030502,0.0030502
353,239730,0.41216,0.8571,0.32109,0.80694,0.93964,0.78207,0.82562,0.79424,0.91568,0.77016,0.81339,0.71446,0.28669,0.59386,0.19969,0.77514,0.0030304,0.0030304,0.0030304
354,240443,0.41455,0.86305,0.32083,0.80735,0.9395,0.78229,0.82568,0.79418,0.91549,0.7702,0.81336,0.71458,0.28655,0.59359,0.19943,0.77513,0.0030106,0.0030106,0.0030106
355,241123,0.41463,0.85991,0.32281,0.80749,0.93967,0.78224,0.82574,0.79415,0.91489,0.77043,0.81329,0.71474,0.28611,0.59313,0.19925,0.77508,0.0029908,0.0029908,0.0029908
356,241832,0.4128,0.85411,0.32041,0.80714,0.94005,0.78224,0.82579,0.79426,0.91557,0.77048,0.81353,0.71483,0.28591,0.59293,0.19896,0.77506,0.002971,0.002971,0.002971
357,242523,0.40925,0.85303,0.31863,0.80683,0.94075,0.78214,0.82582,0.79429,0.91575,0.77035,0.81337,0.71489,0.28558,0.59277,0.19878,0.77506,0.0029512,0.0029512,0.0029512
358,243244,0.41244,0.85469,0.31881,0.80701,0.9414,0.78208,0.82585,0.79438,0.9157,0.77031,0.81348,0.71486,0.2854,0.59215,0.19858,0.77507,0.0029314,0.0029314,0.0029314
359,243949,0.41067,0.85404,0.31781,0.80723,0.94057,0.78232,0.82584,0.79441,0.91614,0.77048,0.81365,0.71499,0.28535,0.59232,0.19832,0.77503,0.0029116,0.0029116,0.0029116
360,244635,0.41018,0.85523,0.31795,0.8062,0.94012,0.78247,0.826,0.79443,0.91603,0.77054,0.81363,0.71511,0.28512,0.59163,0.19834,0.775,0.0028918,0.0028918,0.0028918
361,245342,0.41062,0.85609,0.31921,0.80649,0.93951,0.78262,0.82608,0.79465,0.91566,0.77072,0.8138,0.71503,0.28506,0.59146,0.19833,0.77497,0.002872,0.002872,0.002872
362,246024,0.41163,0.86045,0.31905,0.80674,0.93935,0.78288,0.82637,0.79494,0.91538,0.77065,0.81386,0.71521,0.28481,0.59108,0.19818,0.77493,0.0028522,0.0028522,0.0028522
363,246722,0.41041,0.85555,0.3166,0.80649,0.93916,0.783,0.82654,0.7951,0.91511,0.7709,0.81412,0.71529,0.28483,0.59086,0.19803,0.77487,0.0028324,0.0028324,0.0028324
364,247413,0.4102,0.85538,0.31739,0.8067,0.93977,0.78289,0.82693,0.79522,0.91549,0.77064,0.81407,0.71548,0.28459,0.5906,0.1978,0.77485,0.0028126,0.0028126,0.0028126
365,248103,0.40751,0.84818,0.31634,0.80689,0.94053,0.78267,0.82687,0.79531,0.91517,0.7708,0.81428,0.71576,0.28405,0.59034,0.19771,0.77479,0.0027928,0.0027928,0.0027928
366,248869,0.40925,0.85473,0.31764,0.80652,0.93991,0.78284,0.82696,0.79536,0.91523,0.77073,0.81449,0.716,0.28379,0.59003,0.19759,0.77473,0.002773,0.002773,0.002773
367,249557,0.40719,0.84984,0.3159,0.80679,0.94104,0.78242,0.82699,0.79544,0.91522,0.77072,0.81465,0.71598,0.2837,0.59011,0.19768,0.77475,0.0027532,0.0027532,0.0027532
368,250273,0.40929,0.85236,0.31788,0.80667,0.94151,0.78244,0.82696,0.79551,0.91579,0.77065,0.81483,0.71592,0.28336,0.58985,0.19731,0.77472,0.0027334,0.0027334,0.0027334
369,251116,0.40604,0.84671,0.31369,0.8063,0.94068,0.78266,0.82707,0.79568,0.91585,0.77086,0.81497,0.71625,0.28333,0.58924,0.19714,0.77473,0.0027136,0.0027136,0.0027136
370,251804,0.40905,0.85628,0.31593,0.80685,0.9409,0.78261,0.82708,0.79572,0.91539,0.77113,0.81505,0.71644,0.28328,0.58883,0.19694,0.77472,0.0026938,0.0026938,0.0026938
371,252502,0.40629,0.84639,0.31506,0.80648,0.94052,0.78247,0.82706,0.79573,0.91579,0.77116,0.81524,0.71669,0.28284,0.58795,0.19687,0.77469,0.002674,0.002674,0.002674
372,253206,0.40554,0.84745,0.31208,0.80608,0.9407,0.78259,0.82732,0.79581,0.91651,0.77127,0.81537,0.71655,0.28246,0.58778,0.19668,0.7746,0.0026542,0.0026542,0.0026542
373,253902,0.40571,0.85241,0.31302,0.80584,0.941,0.78279,0.82757,0.79602,0.91631,0.77114,0.81525,0.71621,0.28239,0.58717,0.19695,0.77454,0.0026344,0.0026344,0.0026344
374,254587,0.40343,0.84625,0.31109,0.80555,0.94116,0.78283,0.82772,0.79613,0.9165,0.77115,0.81534,0.71658,0.28213,0.58676,0.19779,0.77448,0.0026146,0.0026146,0.0026146
375,255275,0.4041,0.8466,0.31134,0.80483,0.94047,0.78303,0.82776,0.79609,0.91558,0.77103,0.81539,0.71645,0.28201,0.5865,0.1985,0.77439,0.0025948,0.0025948,0.0025948
376,255958,0.40527,0.84683,0.31254,0.80569,0.94111,0.78318,0.82795,0.79615,0.91595,0.77111,0.81553,0.71632,0.2817,0.5863,0.19932,0.77428,0.002575,0.002575,0.002575
377,256672,0.40243,0.84104,0.30973,0.80556,0.94063,0.78319,0.82795,0.79622,0.91576,0.77134,0.81596,0.71679,0.28129,0.58608,0.19895,0.77416,0.0025552,0.0025552,0.0025552
378,257360,0.40355,0.84505,0.31122,0.80538,0.94007,0.78352,0.82814,0.79626,0.91522,0.77121,0.81573,0.71676,0.28082,0.58545,0.1977,0.77414,0.0025354,0.0025354,0.0025354
379,258048,0.40157,0.8431,0.30916,0.8048,0.94086,0.78351,0.82818,0.79628,0.91528,0.77122,0.8157,0.71674,0.28056,0.58491,0.19628,0.77415,0.0025156,0.0025156,0.0025156
380,258724,0.4036,0.84651,0.30962,0.80508,0.94116,0.78341,0.82811,0.79633,0.91634,0.77113,0.81579,0.71684,0.28049,0.58434,0.19527,0.77413,0.0024958,0.0024958,0.0024958
381,259437,0.40043,0.83757,0.30762,0.80574,0.94165,0.78331,0.82803,0.79639,0.9158,0.77119,0.81563,0.71676,0.28029,0.58387,0.19465,0.77411,0.002476,0.002476,0.002476
382,260110,0.4035,0.84523,0.31042,0.80528,0.94124,0.78326,0.82809,0.79651,0.91608,0.7711,0.81566,0.71679,0.28011,0.5837,0.19446,0.77411,0.0024562,0.0024562,0.0024562
383,260797,0.40026,0.83896,0.30776,0.80555,0.94092,0.78345,0.82821,0.79657,0.91695,0.7709,0.81573,0.71656,0.27999,0.58328,0.19407,0.77409,0.0024364,0.0024364,0.0024364
384,261491,0.40278,0.84411,0.30873,0.80522,0.94016,0.78349,0.82827,0.79662,0.91558,0.77117,0.81581,0.71658,0.27992,0.58313,0.19408,0.77406,0.0024166,0.0024166,0.0024166
385,262177,0.39989,0.83929,0.3071,0.80512,0.93997,0.78352,0.82827,0.79674,0.9164,0.7712,0.81589,0.71669,0.27953,0.5827,0.19374,0.77401,0.0023968,0.0023968,0.0023968
386,262873,0.39744,0.83781,0.30661,0.80518,0.94097,0.78347,0.82837,0.79689,0.91586,0.77137,0.81574,0.71686,0.27926,0.58226,0.19328,0.77398,0.002377,0.002377,0.002377
387,263560,0.39974,0.84047,0.30676,0.80481,0.94081,0.78344,0.82842,0.79699,0.91594,0.77128,0.81587,0.71693,0.27898,0.58181,0.19318,0.77395,0.0023572,0.0023572,0.0023572
388,264255,0.39948,0.84173,0.30803,0.80475,0.9406,0.78361,0.82851,0.79688,0.91525,0.77173,0.8161,0.71685,0.27855,0.58133,0.19318,0.77394,0.0023374,0.0023374,0.0023374
389,264933,0.39739,0.83501,0.30614,0.80449,0.94091,0.78373,0.82866,0.79701,0.91508,0.77187,0.81625,0.717,0.27827,0.58062,0.19287,0.77391,0.0023176,0.0023176,0.0023176
390,265641,0.39947,0.83917,0.30593,0.80464,0.94178,0.78348,0.82855,0.79706,0.91516,0.7718,0.8161,0.71706,0.27817,0.57991,0.19266,0.77388,0.0022978,0.0022978,0.0022978
391,266339,0.39506,0.82743,0.30258,0.80397,0.94197,0.78364,0.82877,0.79708,0.91595,0.7716,0.81607,0.71704,0.27791,0.57952,0.19249,0.77386,0.002278,0.002278,0.002278
392,267039,0.39814,0.83551,0.30439,0.80444,0.94171,0.78354,0.82872,0.79712,0.91634,0.77141,0.81612,0.71732,0.27782,0.57926,0.19268,0.77379,0.0022582,0.0022582,0.0022582
393,267754,0.3974,0.83649,0.30511,0.80453,0.94203,0.78351,0.82891,0.79721,0.91505,0.77188,0.81628,0.71764,0.27746,0.57895,0.19274,0.77377,0.0022384,0.0022384,0.0022384
394,268438,0.39725,0.83732,0.3041,0.80381,0.94259,0.78362,0.82907,0.79732,0.91523,0.77209,0.81637,0.7174,0.27747,0.57869,0.1925,0.77373,0.0022186,0.0022186,0.0022186
395,269148,0.39528,0.83396,0.30352,0.8039,0.94271,0.78369,0.82923,0.79727,0.9152,0.77212,0.81649,0.7175,0.2773,0.57834,0.19231,0.7737,0.0021988,0.0021988,0.0021988
396,269834,0.39538,0.83187,0.30225,0.80395,0.94217,0.78383,0.82925,0.79715,0.91542,0.77205,0.81645,0.71722,0.27691,0.57798,0.19208,0.77364,0.002179,0.002179,0.002179
